_id,Year,County,Hospital,OSHPDID,system,Type of Report,Performance Measure,# of Adverse Events,# of Cases,Risk-adjusted Rate,Hospital Ratings,Latitude,Longitude
21212,2021,San Diego,UC San Diego Health Hillcrest – Hillcrest Medical Center,106370782,University of California,IMI,PCI,11.0,356.0,1.9,Better,32.75387,-117.164
21213,2021,San Diego,UC San Diego Health Hillcrest – Hillcrest Medical Center,106370782,University of California,IMI,Hip Fracture,6.0,178.0,3.1,As Expected,32.75387,-117.164
21214,2021,San Diego,UC San Diego Health Hillcrest – Hillcrest Medical Center,106370782,University of California,IMI,Heart Failure,25.0,1065.0,1.9,Better,32.75387,-117.164
21215,2021,San Diego,UC San Diego Health Hillcrest – Hillcrest Medical Center,106370782,University of California,IMI,GI Hemorrhage,14.0,552.0,2.0,As Expected,32.75387,-117.164
21216,2021,San Diego,UC San Diego Health Hillcrest – Hillcrest Medical Center,106370782,University of California,IMI,Carotid Endarterectomy,0.0,40.0,0.0,As Expected,32.75387,-117.164
21217,2021,San Diego,UC San Diego Health Hillcrest – Hillcrest Medical Center,106370782,University of California,IMI,Acute Stroke Subarachnoid,6.0,48.0,11.5,Better,32.75387,-117.164
21218,2021,San Diego,UC San Diego Health Hillcrest – Hillcrest Medical Center,106370782,University of California,IMI,Acute Stroke Ischemic,11.0,397.0,2.5,Better,32.75387,-117.164
21219,2021,San Diego,UC San Diego Health Hillcrest – Hillcrest Medical Center,106370782,University of California,IMI,Acute Stroke Hemorrhagic,7.0,143.0,5.2,Better,32.75387,-117.164
21220,2021,San Diego,UC San Diego Health Hillcrest – Hillcrest Medical Center,106370782,University of California,IMI,Acute Stroke,24.0,588.0,3.4,Better,32.75387,-117.164
21221,2021,San Diego,UC San Diego Health Hillcrest – Hillcrest Medical Center,106370782,University of California,IMI,AMI,28.0,407.0,4.9,As Expected,32.75387,-117.164
21222,2021,San Diego,UC San Diego Health Hillcrest – Hillcrest Medical Center,106370782,University of California,IMI,AAA Repair Open Unrupture,1.0,7.0,17.1,As Expected,32.75387,-117.164
21223,2021,San Diego,UC San Diego Health Hillcrest – Hillcrest Medical Center,106370782,University of California,IMI,AAA Repair Endo Unrupture,0.0,26.0,0.0,As Expected,32.75387,-117.164
21224,2021,San Diego,UC San Diego Health Hillcrest – Hillcrest Medical Center,106370782,University of California,PSI,Postoperative Sepsis,32.0,4945.0,0.5,As Expected,32.75387,-117.164
21225,2021,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,Pneumonia,31.0,474.0,6.7,As Expected,32.61909,-117.024
21226,2021,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,Pancreatic Resection,,,,,32.61909,-117.024
21227,2021,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,PCI,12.0,322.0,3.3,As Expected,32.61909,-117.024
21228,2021,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,Hip Fracture,1.0,108.0,1.0,As Expected,32.61909,-117.024
21229,2021,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,Heart Failure,23.0,685.0,4.5,Worse,32.61909,-117.024
21230,2021,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,GI Hemorrhage,7.0,345.0,2.2,As Expected,32.61909,-117.024
21231,2021,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,Carotid Endarterectomy,0.0,21.0,0.0,As Expected,32.61909,-117.024
21232,2021,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,Acute Stroke Subarachnoid,5.0,8.0,33.8,As Expected,32.61909,-117.024
21233,2021,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,Acute Stroke Ischemic,23.0,326.0,8.7,Worse,32.61909,-117.024
21234,2021,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,Acute Stroke Hemorrhagic,20.0,72.0,22.6,As Expected,32.61909,-117.024
21235,2021,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,Acute Stroke,48.0,406.0,12.2,Worse,32.61909,-117.024
21236,2021,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,AMI,23.0,350.0,7.4,As Expected,32.61909,-117.024
21237,2021,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,AAA Repair Open Unrupture,,,,,32.61909,-117.024
21238,2021,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,IMI,AAA Repair Endo Unrupture,0.0,11.0,0.0,As Expected,32.61909,-117.024
21239,2021,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,PSI,Postoperative Sepsis,3.0,460.0,0.62,As Expected,32.61909,-117.024
21240,2021,San Diego,Sharp Chula Vista Medical Center,106370875,Sharp Healthcare,CABG,Isolated CABG Operative Mor,,82.0,,As Expected,32.62,-117.02
21241,2021,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,Pneumonia,18.0,173.0,8.9,As Expected,32.99563,-117.057
21242,2021,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,Pancreatic Resection,,,,,32.99563,-117.057
21243,2021,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,PCI,,,,,32.99563,-117.057
21244,2021,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,Hip Fracture,1.0,72.0,1.8,As Expected,32.99563,-117.057
21245,2021,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,Heart Failure,11.0,151.0,5.7,Worse,32.99563,-117.057
21246,2021,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,GI Hemorrhage,3.0,123.0,1.9,As Expected,32.99563,-117.057
21247,2021,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,Carotid Endarterectomy,,,,,32.99563,-117.057
21248,2021,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,Acute Stroke Subarachnoid,,,,,32.99563,-117.057
21249,2021,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,Acute Stroke Ischemic,2.0,59.0,4.2,As Expected,32.99563,-117.057
21250,2021,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,Acute Stroke Hemorrhagic,3.0,4.0,20.2,As Expected,32.99563,-117.057
21251,2021,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,Acute Stroke,5.0,64.0,7.6,As Expected,32.99563,-117.057
21252,2021,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,AMI,3.0,6.0,25.2,Worse,32.99563,-117.057
21253,2021,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,AAA Repair Open Unrupture,,,,,32.99563,-117.057
21254,2021,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,IMI,AAA Repair Endo Unrupture,,,,,32.99563,-117.057
21255,2021,San Diego,Palomar Medical Center Poway,106370977,Independent/Other,PSI,Postoperative Sepsis,1.0,184.0,0.86,As Expected,32.99563,-117.057
21256,2021,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,Pneumonia,8.0,135.0,5.8,As Expected,32.89654,-117.241
21257,2021,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,Pancreatic Resection,0.0,16.0,0.0,As Expected,32.89654,-117.241
21258,2021,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,PCI,,,,,32.89654,-117.241
21259,2021,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,Hip Fracture,1.0,57.0,2.1,As Expected,32.89654,-117.241
21260,2021,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,Heart Failure,2.0,73.0,1.8,As Expected,32.89654,-117.241
21261,2021,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,GI Hemorrhage,3.0,154.0,1.9,As Expected,32.89654,-117.241
21262,2021,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,Carotid Endarterectomy,0.0,17.0,0.0,As Expected,32.89654,-117.241
21263,2021,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,Acute Stroke Subarachnoid,0.0,3.0,0.0,As Expected,32.89654,-117.241
21264,2021,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,Acute Stroke Ischemic,3.0,54.0,4.5,As Expected,32.89654,-117.241
21265,2021,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,Acute Stroke Hemorrhagic,4.0,16.0,36.9,As Expected,32.89654,-117.241
21266,2021,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,Acute Stroke,7.0,73.0,10.6,As Expected,32.89654,-117.241
21267,2021,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,AMI,,,,,32.89654,-117.241
21268,2021,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,AAA Repair Open Unrupture,,,,,32.89654,-117.241
21269,2021,San Diego,Scripps Green Hospital,106371256,Scripps Health,IMI,AAA Repair Endo Unrupture,0.0,19.0,0.0,As Expected,32.89654,-117.241
21270,2021,San Diego,Scripps Green Hospital,106371256,Scripps Health,PSI,Postoperative Sepsis,9.0,2276.0,0.62,As Expected,32.89654,-117.241
21271,2021,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,Pneumonia,18.0,365.0,4.3,Better,33.0363,-117.284
21272,2021,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,Pancreatic Resection,,,,,33.0363,-117.284
21273,2021,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,PCI,3.0,183.0,2.4,As Expected,33.0363,-117.284
21274,2021,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,Hip Fracture,2.0,216.0,0.8,As Expected,33.0363,-117.284
21275,2021,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,Heart Failure,11.0,525.0,1.6,Better,33.0363,-117.284
21276,2021,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,GI Hemorrhage,3.0,319.0,0.9,Better,33.0363,-117.284
21277,2021,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,Carotid Endarterectomy,0.0,18.0,0.0,As Expected,33.0363,-117.284
21278,2021,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,Acute Stroke Subarachnoid,1.0,4.0,18.8,As Expected,33.0363,-117.284
21279,2021,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,Acute Stroke Ischemic,5.0,213.0,2.0,Better,33.0363,-117.284
21280,2021,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,Acute Stroke Hemorrhagic,10.0,42.0,26.6,As Expected,33.0363,-117.284
21281,2021,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,Acute Stroke,16.0,259.0,6.6,As Expected,33.0363,-117.284
21282,2021,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,AMI,6.0,208.0,3.0,Better,33.0363,-117.284
21283,2021,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,AAA Repair Open Unrupture,,,,,33.0363,-117.284
21284,2021,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,IMI,AAA Repair Endo Unrupture,0.0,12.0,0.0,As Expected,33.0363,-117.284
21285,2021,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Scripps Health,PSI,Postoperative Sepsis,2.0,729.0,0.46,As Expected,33.0363,-117.284
21286,2021,San Diego,UC San Diego Health La Jolla – Jacobs Medical Center & Sulpizio Cardiovascular Center,106374141,University of California,CABG,Isolated CABG Operative Mor,,130.0,,As Expected,32.88,-117.22
21287,2021,San Diego,Palomar Medical Center,106374382,Independent/Other,IMI,Pneumonia,28.0,270.0,10.4,As Expected,33.12158,-117.119
21288,2021,San Diego,Palomar Medical Center,106374382,Independent/Other,IMI,Pancreatic Resection,,,,,33.12158,-117.119
21289,2021,San Diego,Palomar Medical Center,106374382,Independent/Other,IMI,PCI,7.0,143.0,4.6,As Expected,33.12158,-117.119
21290,2021,San Diego,Palomar Medical Center,106374382,Independent/Other,IMI,Hip Fracture,3.0,122.0,2.2,As Expected,33.12158,-117.119
21291,2021,San Diego,Palomar Medical Center,106374382,Independent/Other,IMI,Heart Failure,11.0,312.0,4.2,As Expected,33.12158,-117.119
21292,2021,San Diego,Palomar Medical Center,106374382,Independent/Other,IMI,GI Hemorrhage,7.0,205.0,3.6,As Expected,33.12158,-117.119
21293,2021,San Diego,Palomar Medical Center,106374382,Independent/Other,IMI,Carotid Endarterectomy,0.0,26.0,0.0,As Expected,33.12158,-117.119
21294,2021,San Diego,Palomar Medical Center,106374382,Independent/Other,IMI,Acute Stroke Subarachnoid,2.0,5.0,31.4,As Expected,33.12158,-117.119
21295,2021,San Diego,Palomar Medical Center,106374382,Independent/Other,IMI,Acute Stroke Ischemic,12.0,190.0,6.5,As Expected,33.12158,-117.119
21296,2021,San Diego,Palomar Medical Center,106374382,Independent/Other,IMI,Acute Stroke Hemorrhagic,16.0,55.0,33.4,Worse,33.12158,-117.119
21297,2021,San Diego,Palomar Medical Center,106374382,Independent/Other,IMI,Acute Stroke,30.0,250.0,12.9,Worse,33.12158,-117.119
21298,2021,San Diego,Palomar Medical Center,106374382,Independent/Other,IMI,AMI,15.0,178.0,9.6,As Expected,33.12158,-117.119
21299,2021,San Diego,Palomar Medical Center,106374382,Independent/Other,IMI,AAA Repair Open Unrupture,,,,,33.12158,-117.119
21300,2021,San Diego,Palomar Medical Center,106374382,Independent/Other,IMI,AAA Repair Endo Unrupture,0.0,8.0,0.0,As Expected,33.12158,-117.119
21301,2021,San Diego,Palomar Medical Center,106374382,Independent/Other,PSI,Postoperative Sepsis,2.0,294.0,0.67,As Expected,33.12158,-117.119
25966,2022,San Diego,Alvarado Hospital Medical Center,106370652,Prime Healthcare Services,IMI,Pneumonia,35.0,366.0,9.5,As Expected,32.77664,-117.057
25967,2022,San Diego,Alvarado Hospital Medical Center,106370652,Prime Healthcare Services,IMI,Pancreatic Resection,,,,,32.77664,-117.057
25968,2022,San Diego,Alvarado Hospital Medical Center,106370652,Prime Healthcare Services,IMI,PCI,0.0,65.0,0.0,As Expected,32.77664,-117.057
25969,2022,San Diego,Alvarado Hospital Medical Center,106370652,Prime Healthcare Services,IMI,Hip Fracture,0.0,42.0,0.0,As Expected,32.77664,-117.057
25970,2022,San Diego,Alvarado Hospital Medical Center,106370652,Prime Healthcare Services,IMI,Heart Failure,6.0,259.0,2.7,As Expected,32.77664,-117.057
25971,2022,San Diego,Alvarado Hospital Medical Center,106370652,Prime Healthcare Services,IMI,GI Hemorrhage,1.0,131.0,0.9,As Expected,32.77664,-117.057
25972,2022,San Diego,Alvarado Hospital Medical Center,106370652,Prime Healthcare Services,IMI,Carotid Endarterectomy,,,,,32.77664,-117.057
25973,2022,San Diego,Alvarado Hospital Medical Center,106370652,Prime Healthcare Services,IMI,Acute Stroke Subarachnoid,,,,,32.77664,-117.057
25974,2022,San Diego,Alvarado Hospital Medical Center,106370652,Prime Healthcare Services,IMI,Acute Stroke Ischemic,4.0,85.0,9.0,As Expected,32.77664,-117.057
25975,2022,San Diego,Alvarado Hospital Medical Center,106370652,Prime Healthcare Services,IMI,Acute Stroke Hemorrhagic,4.0,18.0,24.2,As Expected,32.77664,-117.057
25976,2022,San Diego,Alvarado Hospital Medical Center,106370652,Prime Healthcare Services,IMI,Acute Stroke,8.0,103.0,12.5,As Expected,32.77664,-117.057
25977,2022,San Diego,Alvarado Hospital Medical Center,106370652,Prime Healthcare Services,IMI,AMI,0.0,121.0,0.0,Better,32.77664,-117.057
25978,2022,San Diego,Alvarado Hospital Medical Center,106370652,Prime Healthcare Services,IMI,AAA Repair Open Unrupture,,,,,32.77664,-117.057
25979,2022,San Diego,Alvarado Hospital Medical Center,106370652,Prime Healthcare Services,IMI,AAA Repair Endo Unrupture,,,,,32.77664,-117.057
25980,2022,San Diego,Alvarado Hospital Medical Center,106370652,Prime Healthcare Services,PSI,Postoperative Sepsis,0.0,268.0,0.0,As Expected,32.776641,-117.0573
25981,2022,San Diego,Sharp Coronado Hospital and Healthcare Center,106370689,Sharp Healthcare,IMI,Pneumonia,5.0,140.0,7.0,As Expected,32.69427,-117.168
25982,2022,San Diego,Sharp Coronado Hospital and Healthcare Center,106370689,Sharp Healthcare,IMI,Pancreatic Resection,,,,,32.69427,-117.168
25983,2022,San Diego,Sharp Coronado Hospital and Healthcare Center,106370689,Sharp Healthcare,IMI,PCI,,,,,32.69427,-117.168
25984,2022,San Diego,Sharp Coronado Hospital and Healthcare Center,106370689,Sharp Healthcare,IMI,Hip Fracture,0.0,31.0,0.0,As Expected,32.69427,-117.168
25985,2022,San Diego,Sharp Coronado Hospital and Healthcare Center,106370689,Sharp Healthcare,IMI,Heart Failure,3.0,111.0,4.1,As Expected,32.69427,-117.168
25986,2022,San Diego,Sharp Coronado Hospital and Healthcare Center,106370689,Sharp Healthcare,IMI,GI Hemorrhage,1.0,54.0,1.9,As Expected,32.69427,-117.168
25987,2022,San Diego,Sharp Coronado Hospital and Healthcare Center,106370689,Sharp Healthcare,IMI,Carotid Endarterectomy,,,,,32.69427,-117.168
25988,2022,San Diego,Sharp Coronado Hospital and Healthcare Center,106370689,Sharp Healthcare,IMI,Acute Stroke Subarachnoid,,,,,32.69427,-117.168
25989,2022,San Diego,Sharp Coronado Hospital and Healthcare Center,106370689,Sharp Healthcare,IMI,Acute Stroke Ischemic,1.0,48.0,3.1,As Expected,32.69427,-117.168
25990,2022,San Diego,Sharp Coronado Hospital and Healthcare Center,106370689,Sharp Healthcare,IMI,Acute Stroke Hemorrhagic,,,,,32.69427,-117.168
25991,2022,San Diego,Sharp Coronado Hospital and Healthcare Center,106370689,Sharp Healthcare,IMI,Acute Stroke,1.0,50.0,4.3,As Expected,32.69427,-117.168
25992,2022,San Diego,Sharp Coronado Hospital and Healthcare Center,106370689,Sharp Healthcare,IMI,AMI,,,,,32.69427,-117.168
25993,2022,San Diego,Sharp Coronado Hospital and Healthcare Center,106370689,Sharp Healthcare,IMI,AAA Repair Open Unrupture,,,,,32.69427,-117.168
25994,2022,San Diego,Sharp Coronado Hospital and Healthcare Center,106370689,Sharp Healthcare,IMI,AAA Repair Endo Unrupture,,,,,32.69427,-117.168
25995,2022,San Diego,Sharp Coronado Hospital and Healthcare Center,106370689,Sharp Healthcare,PSI,Postoperative Sepsis,0.0,228.0,0.0,As Expected,32.69427,-117.168
25996,2022,San Diego,Sharp Memorial Hospital,106370694,Sharp Healthcare,IMI,Pneumonia,48.0,759.0,8.0,As Expected,32.80016,-117.155
25997,2022,San Diego,Sharp Memorial Hospital,106370694,Sharp Healthcare,IMI,Pancreatic Resection,0.0,26.0,0.0,As Expected,32.80016,-117.155
25998,2022,San Diego,Sharp Memorial Hospital,106370694,Sharp Healthcare,IMI,PCI,21.0,327.0,6.3,As Expected,32.80016,-117.155
25999,2022,San Diego,Sharp Memorial Hospital,106370694,Sharp Healthcare,IMI,Hip Fracture,1.0,305.0,0.3,Better,32.80016,-117.155
26000,2022,San Diego,Sharp Memorial Hospital,106370694,Sharp Healthcare,IMI,Heart Failure,34.0,781.0,4.4,Worse,32.80016,-117.155
26001,2022,San Diego,Sharp Memorial Hospital,106370694,Sharp Healthcare,IMI,GI Hemorrhage,12.0,445.0,2.6,As Expected,32.80016,-117.155
26002,2022,San Diego,Sharp Memorial Hospital,106370694,Sharp Healthcare,IMI,Carotid Endarterectomy,0.0,19.0,0.0,As Expected,32.80016,-117.155
26003,2022,San Diego,Sharp Memorial Hospital,106370694,Sharp Healthcare,IMI,Acute Stroke Subarachnoid,1.0,5.0,16.6,As Expected,32.80016,-117.155
26004,2022,San Diego,Sharp Memorial Hospital,106370694,Sharp Healthcare,IMI,Acute Stroke Ischemic,22.0,436.0,5.8,As Expected,32.80016,-117.155
26005,2022,San Diego,Sharp Memorial Hospital,106370694,Sharp Healthcare,IMI,Acute Stroke Hemorrhagic,14.0,90.0,19.0,As Expected,32.80016,-117.155
26006,2022,San Diego,Sharp Memorial Hospital,106370694,Sharp Healthcare,IMI,Acute Stroke,37.0,531.0,9.0,As Expected,32.80016,-117.155
26007,2022,San Diego,Sharp Memorial Hospital,106370694,Sharp Healthcare,IMI,AMI,32.0,378.0,8.8,Worse,32.80016,-117.155
26008,2022,San Diego,Sharp Memorial Hospital,106370694,Sharp Healthcare,IMI,AAA Repair Open Unrupture,,,,,32.80016,-117.155
26009,2022,San Diego,Sharp Memorial Hospital,106370694,Sharp Healthcare,IMI,AAA Repair Endo Unrupture,1.0,14.0,1.9,As Expected,32.80016,-117.155
26010,2022,San Diego,Sharp Memorial Hospital,106370694,Sharp Healthcare,PSI,Postoperative Sepsis,14.0,2518.0,0.54,As Expected,32.80016,-117.1553
26011,2022,San Diego,Sharp Memorial Hospital,106370694,Sharp Healthcare,CABG,Isolated CABG Operative Mor,2.0,94.0,2.405052,As Expected,32.80016,-117.15531
26012,2022,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,Pneumonia,63.0,830.0,9.4,As Expected,32.77963,-117.009
26013,2022,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,Pancreatic Resection,1.0,5.0,14.6,As Expected,32.77963,-117.009
26014,2022,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,PCI,16.0,357.0,5.3,As Expected,32.77963,-117.009
26015,2022,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,Hip Fracture,2.0,140.0,1.6,As Expected,32.77963,-117.009
26016,2022,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,Heart Failure,12.0,966.0,2.4,As Expected,32.77963,-117.009
26017,2022,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,GI Hemorrhage,12.0,450.0,2.6,As Expected,32.77963,-117.009
26018,2022,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,Carotid Endarterectomy,1.0,45.0,2.0,As Expected,32.77963,-117.009
26019,2022,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,Acute Stroke Subarachnoid,12.0,55.0,20.8,As Expected,32.77963,-117.009
26020,2022,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,Acute Stroke Ischemic,37.0,648.0,6.8,As Expected,32.77963,-117.009
26021,2022,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,Acute Stroke Hemorrhagic,34.0,125.0,23.5,As Expected,32.77963,-117.009
26022,2022,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,Acute Stroke,83.0,828.0,10.4,Worse,32.77963,-117.009
26023,2022,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,AMI,25.0,372.0,8.0,As Expected,32.77963,-117.009
26024,2022,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,AAA Repair Open Unrupture,,,,,32.77963,-117.009
26025,2022,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,IMI,AAA Repair Endo Unrupture,0.0,13.0,0.0,As Expected,32.77963,-117.009
26026,2022,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,PSI,Postoperative Sepsis,9.0,1134.0,0.84,As Expected,32.77963,-117.0092
26027,2022,San Diego,Grossmont Hospital,106370714,Sharp Healthcare,CABG,Isolated CABG Operative Mor,9.0,83.0,8.968905,Worse,32.77963,-117.00924
26028,2022,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,Pneumonia,42.0,611.0,7.0,As Expected,32.79287,-117.094
26029,2022,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,Pancreatic Resection,0.0,20.0,0.0,As Expected,32.79287,-117.094
26030,2022,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,PCI,,,,,32.79287,-117.094
26031,2022,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,Hip Fracture,5.0,435.0,1.1,As Expected,32.79287,-117.094
26032,2022,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,Heart Failure,34.0,1018.0,3.8,As Expected,32.79287,-117.094
26033,2022,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,GI Hemorrhage,5.0,374.0,1.8,As Expected,32.79287,-117.094
26034,2022,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,Carotid Endarterectomy,0.0,47.0,0.0,As Expected,32.79287,-117.094
26035,2022,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,Acute Stroke Subarachnoid,4.0,24.0,27.2,As Expected,32.79287,-117.094
26036,2022,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,Acute Stroke Ischemic,20.0,320.0,5.8,As Expected,32.79287,-117.094
26037,2022,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,Acute Stroke Hemorrhagic,6.0,95.0,10.8,As Expected,32.79287,-117.094
26038,2022,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,Acute Stroke,30.0,439.0,8.1,As Expected,32.79287,-117.094
26039,2022,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,AMI,7.0,123.0,3.9,As Expected,32.79287,-117.094
26040,2022,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,AAA Repair Open Unrupture,,,,,32.79287,-117.094
26041,2022,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,IMI,AAA Repair Endo Unrupture,0.0,36.0,0.0,As Expected,32.79287,-117.094
26042,2022,San Diego,Kaiser Foundation Hospital – San Diego – Zion,106370730,Kaiser Foundation Hospitals,PSI,Postoperative Sepsis,13.0,2143.0,0.55,As Expected,32.79287,-117.0944
26043,2022,San Diego,Scripps Mercy Hospital,106370744,Scripps Health,IMI,Pneumonia,78.0,922.0,7.1,As Expected,32.75128,-117.16
26044,2022,San Diego,Scripps Mercy Hospital,106370744,Scripps Health,IMI,Pancreatic Resection,0.0,11.0,0.0,As Expected,32.75128,-117.16
26045,2022,San Diego,Scripps Mercy Hospital,106370744,Scripps Health,IMI,PCI,9.0,235.0,2.8,As Expected,32.75128,-117.16
26046,2022,San Diego,Scripps Mercy Hospital,106370744,Scripps Health,IMI,Hip Fracture,10.0,266.0,2.7,As Expected,32.75128,-117.16
26047,2022,San Diego,Scripps Mercy Hospital,106370744,Scripps Health,IMI,Heart Failure,27.0,1134.0,2.0,Better,32.75128,-117.16
26048,2022,San Diego,Scripps Mercy Hospital,106370744,Scripps Health,IMI,GI Hemorrhage,11.0,600.0,1.6,Better,32.75128,-117.16
26049,2022,San Diego,Scripps Mercy Hospital,106370744,Scripps Health,IMI,Carotid Endarterectomy,0.0,36.0,0.0,As Expected,32.75128,-117.16
26050,2022,San Diego,Scripps Mercy Hospital,106370744,Scripps Health,IMI,Acute Stroke Subarachnoid,10.0,35.0,22.2,As Expected,32.75128,-117.16
26051,2022,San Diego,Scripps Mercy Hospital,106370744,Scripps Health,IMI,Acute Stroke Ischemic,28.0,501.0,4.3,As Expected,32.75128,-117.16
26052,2022,San Diego,Scripps Mercy Hospital,106370744,Scripps Health,IMI,Acute Stroke Hemorrhagic,26.0,114.0,21.0,As Expected,32.75128,-117.16
