_id,Year,County,Hospital,OSHPDID,system,Type of Report,Performance Measure,# of Adverse Events,# of Cases,Risk-adjusted Rate,Hospital Ratings,Latitude,Longitude
26638,2022,Santa Barbara,Lompoc Valley Medical Center,106420491,Independent/Other,IMI,AMI,1,3,35.4,As Expected,34.63925,-120.439
26639,2022,Santa Barbara,Lompoc Valley Medical Center,106420491,Independent/Other,IMI,AAA Repair Open Unrupture,,,,"",34.63925,-120.439
26640,2022,Santa Barbara,Lompoc Valley Medical Center,106420491,Independent/Other,IMI,AAA Repair Endo Unrupture,,,,"",34.63925,-120.439
26641,2022,Santa Barbara,Lompoc Valley Medical Center,106420491,Independent/Other,PSI,Postoperative Sepsis,0,241,0,As Expected,34.639252,-120.4396
26642,2022,Santa Barbara,Marian Regional Medical Center,106420493,Dignity Health,IMI,Pneumonia,16,251,6.4,As Expected,34.95198,-120.413
26643,2022,Santa Barbara,Marian Regional Medical Center,106420493,Dignity Health,IMI,Pancreatic Resection,,,,"",34.95198,-120.413
26644,2022,Santa Barbara,Marian Regional Medical Center,106420493,Dignity Health,IMI,PCI,12,176,5,As Expected,34.95198,-120.413
26645,2022,Santa Barbara,Marian Regional Medical Center,106420493,Dignity Health,IMI,Hip Fracture,4,160,2.7,As Expected,34.95198,-120.413
26646,2022,Santa Barbara,Marian Regional Medical Center,106420493,Dignity Health,IMI,Heart Failure,11,396,2.2,As Expected,34.95198,-120.413
26647,2022,Santa Barbara,Marian Regional Medical Center,106420493,Dignity Health,IMI,GI Hemorrhage,11,199,4.2,As Expected,34.95198,-120.413
26648,2022,Santa Barbara,Marian Regional Medical Center,106420493,Dignity Health,IMI,Carotid Endarterectomy,0,19,0,As Expected,34.95198,-120.413
26649,2022,Santa Barbara,Marian Regional Medical Center,106420493,Dignity Health,IMI,Acute Stroke Subarachnoid,2,5,28,As Expected,34.95198,-120.413
26650,2022,Santa Barbara,Marian Regional Medical Center,106420493,Dignity Health,IMI,Acute Stroke Ischemic,8,137,6.3,As Expected,34.95198,-120.413
26651,2022,Santa Barbara,Marian Regional Medical Center,106420493,Dignity Health,IMI,Acute Stroke Hemorrhagic,10,50,19.5,As Expected,34.95198,-120.413
26652,2022,Santa Barbara,Marian Regional Medical Center,106420493,Dignity Health,IMI,Acute Stroke,20,192,9.5,As Expected,34.95198,-120.413
26653,2022,Santa Barbara,Marian Regional Medical Center,106420493,Dignity Health,IMI,AMI,17,231,7.3,As Expected,34.95198,-120.413
26654,2022,Santa Barbara,Marian Regional Medical Center,106420493,Dignity Health,IMI,AAA Repair Open Unrupture,,,,"",34.95198,-120.413
26655,2022,Santa Barbara,Marian Regional Medical Center,106420493,Dignity Health,IMI,AAA Repair Endo Unrupture,,,,"",34.95198,-120.413
26656,2022,Santa Barbara,Marian Regional Medical Center,106420493,Dignity Health,CABG,Isolated CABG Operative Mor,4,82,3.921091,As Expected,34.95198,-120.41338
26657,2022,Santa Barbara,Marian Regional Medical Center,106420493,Dignity Health,PSI,Postoperative Sepsis,2,940,0.38,As Expected,34.95198,-120.4133
26658,2022,Santa Barbara,Santa Barbara Cottage Hospital,106420514,Independent/Other,IMI,Pneumonia,19,401,4.9,Better,34.42948,-119.723
26659,2022,Santa Barbara,Santa Barbara Cottage Hospital,106420514,Independent/Other,IMI,Pancreatic Resection,1,24,5.1,As Expected,34.42948,-119.723
26660,2022,Santa Barbara,Santa Barbara Cottage Hospital,106420514,Independent/Other,IMI,PCI,5,200,2.2,As Expected,34.42948,-119.723
26661,2022,Santa Barbara,Santa Barbara Cottage Hospital,106420514,Independent/Other,IMI,Hip Fracture,0,200,0,As Expected,34.42948,-119.723
26662,2022,Santa Barbara,Santa Barbara Cottage Hospital,106420514,Independent/Other,IMI,Heart Failure,33,496,4.6,Worse,34.42948,-119.723
26663,2022,Santa Barbara,Santa Barbara Cottage Hospital,106420514,Independent/Other,IMI,GI Hemorrhage,10,342,2.5,As Expected,34.42948,-119.723
26664,2022,Santa Barbara,Santa Barbara Cottage Hospital,106420514,Independent/Other,IMI,Carotid Endarterectomy,0,8,0,As Expected,34.42948,-119.723
26665,2022,Santa Barbara,Santa Barbara Cottage Hospital,106420514,Independent/Other,IMI,Acute Stroke Subarachnoid,4,49,8.7,As Expected,34.42948,-119.723
26666,2022,Santa Barbara,Santa Barbara Cottage Hospital,106420514,Independent/Other,IMI,Acute Stroke Ischemic,37,396,6.1,As Expected,34.42948,-119.723
26667,2022,Santa Barbara,Santa Barbara Cottage Hospital,106420514,Independent/Other,IMI,Acute Stroke Hemorrhagic,21,93,16.3,As Expected,34.42948,-119.723
26668,2022,Santa Barbara,Santa Barbara Cottage Hospital,106420514,Independent/Other,IMI,Acute Stroke,62,538,8,As Expected,34.42948,-119.723
26669,2022,Santa Barbara,Santa Barbara Cottage Hospital,106420514,Independent/Other,IMI,AMI,15,260,5,As Expected,34.42948,-119.723
26670,2022,Santa Barbara,Santa Barbara Cottage Hospital,106420514,Independent/Other,IMI,AAA Repair Open Unrupture,,,,"",34.42948,-119.723
26671,2022,Santa Barbara,Santa Barbara Cottage Hospital,106420514,Independent/Other,IMI,AAA Repair Endo Unrupture,0,11,0,As Expected,34.42948,-119.723
26672,2022,Santa Barbara,Santa Barbara Cottage Hospital,106420514,Independent/Other,CABG,Isolated CABG Operative Mor,5,68,7.220579,As Expected,34.42948,-119.72317
26673,2022,Santa Barbara,Santa Barbara Cottage Hospital,106420514,Independent/Other,PSI,Postoperative Sepsis,7,1649,0.44,As Expected,34.42948,-119.7231
26674,2022,Santa Barbara,Santa Ynez Valley Cottage Hospital,106420522,Independent/Other,IMI,Pneumonia,1,15,13.1,As Expected,34.60243,-120.127
26675,2022,Santa Barbara,Santa Ynez Valley Cottage Hospital,106420522,Independent/Other,IMI,Pancreatic Resection,,,,"",34.60243,-120.127
26676,2022,Santa Barbara,Santa Ynez Valley Cottage Hospital,106420522,Independent/Other,IMI,PCI,,,,"",34.60243,-120.127
26677,2022,Santa Barbara,Santa Ynez Valley Cottage Hospital,106420522,Independent/Other,IMI,Hip Fracture,,,,"",34.60243,-120.127
26678,2022,Santa Barbara,Santa Ynez Valley Cottage Hospital,106420522,Independent/Other,IMI,Heart Failure,0,7,0,As Expected,34.60243,-120.127
26679,2022,Santa Barbara,Santa Ynez Valley Cottage Hospital,106420522,Independent/Other,IMI,GI Hemorrhage,,,,"",34.60243,-120.127
26680,2022,Santa Barbara,Santa Ynez Valley Cottage Hospital,106420522,Independent/Other,IMI,Carotid Endarterectomy,,,,"",34.60243,-120.127
26681,2022,Santa Barbara,Santa Ynez Valley Cottage Hospital,106420522,Independent/Other,IMI,Acute Stroke Subarachnoid,,,,"",34.60243,-120.127
26682,2022,Santa Barbara,Santa Ynez Valley Cottage Hospital,106420522,Independent/Other,IMI,Acute Stroke Ischemic,,,,"",34.60243,-120.127
26683,2022,Santa Barbara,Santa Ynez Valley Cottage Hospital,106420522,Independent/Other,IMI,Acute Stroke Hemorrhagic,,,,"",34.60243,-120.127
26684,2022,Santa Barbara,Santa Ynez Valley Cottage Hospital,106420522,Independent/Other,IMI,Acute Stroke,,,,"",34.60243,-120.127
26685,2022,Santa Barbara,Santa Ynez Valley Cottage Hospital,106420522,Independent/Other,IMI,AMI,,,,"",34.60243,-120.127
26686,2022,Santa Barbara,Santa Ynez Valley Cottage Hospital,106420522,Independent/Other,IMI,AAA Repair Open Unrupture,,,,"",34.60243,-120.127
26687,2022,Santa Barbara,Santa Ynez Valley Cottage Hospital,106420522,Independent/Other,IMI,AAA Repair Endo Unrupture,,,,"",34.60243,-120.127
26688,2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,Pneumonia,49,848,4.9,Better,37.36332,-121.848
26689,2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,Pancreatic Resection,,,,"",37.36332,-121.848
26690,2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,PCI,9,171,3.4,As Expected,37.36332,-121.848
26691,2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,Hip Fracture,1,99,0.9,As Expected,37.36332,-121.848
26692,2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,Heart Failure,8,635,1.7,As Expected,37.36332,-121.848
26693,2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,GI Hemorrhage,5,229,1.7,As Expected,37.36332,-121.848
26694,2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,Carotid Endarterectomy,0,7,0,As Expected,37.36332,-121.848
26695,2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,Acute Stroke Subarachnoid,12,45,22.8,As Expected,37.36332,-121.848
26696,2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,Acute Stroke Ischemic,23,458,3.4,Better,37.36332,-121.848
26697,2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,Acute Stroke Hemorrhagic,27,175,12.1,Better,37.36332,-121.848
26698,2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,Acute Stroke,62,678,5.9,Better,37.36332,-121.848
26699,2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,AMI,16,264,4.4,As Expected,37.36332,-121.848
26700,2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,AAA Repair Open Unrupture,,,,"",37.36332,-121.848
26701,2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,IMI,AAA Repair Endo Unrupture,0,5,0,As Expected,37.36332,-121.848
26702,2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,CABG,Isolated CABG Operative Mor,0,16,0,As Expected,37.36332,-121.84837
26703,2022,Santa Clara,Regional Medical Center of San Jose,106430705,HCA Healthcare Corporation,PSI,Postoperative Sepsis,0,241,0,As Expected,37.36332,-121.8483
26704,2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,Pneumonia,62,616,10.2,As Expected,37.36779,-122.078
26705,2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,Pancreatic Resection,0,5,0,As Expected,37.36779,-122.078
26706,2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,PCI,3,221,2,As Expected,37.36779,-122.078
26707,2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,Hip Fracture,5,211,2.5,As Expected,37.36779,-122.078
26708,2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,Heart Failure,23,776,2.5,As Expected,37.36779,-122.078
26709,2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,GI Hemorrhage,12,422,3.1,As Expected,37.36779,-122.078
26710,2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,Carotid Endarterectomy,0,25,0,As Expected,37.36779,-122.078
26711,2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,Acute Stroke Subarachnoid,1,5,12.9,As Expected,37.36779,-122.078
26712,2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,Acute Stroke Ischemic,17,340,6.1,As Expected,37.36779,-122.078
26713,2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,Acute Stroke Hemorrhagic,7,66,14,As Expected,37.36779,-122.078
26714,2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,Acute Stroke,25,411,8.3,As Expected,37.36779,-122.078
26715,2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,AMI,14,291,5.5,As Expected,37.36779,-122.078
26716,2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,AAA Repair Open Unrupture,0,5,0,As Expected,37.36779,-122.078
26717,2022,Santa Clara,El Camino Health,106430763,Independent/Other,IMI,AAA Repair Endo Unrupture,0,7,0,As Expected,37.36779,-122.078
26718,2022,Santa Clara,El Camino Health,106430763,Independent/Other,CABG,Isolated CABG Operative Mor,3,105,2.785444,As Expected,37.36779,-122.07801
26719,2022,Santa Clara,El Camino Health,106430763,Independent/Other,PSI,Postoperative Sepsis,3,1695,0.19,As Expected,37.36779,-122.078
26720,2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,Pneumonia,55,635,6.6,As Expected,37.25116,-121.944
26721,2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,Pancreatic Resection,0,5,0,As Expected,37.25116,-121.944
26722,2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,PCI,8,243,2.2,Better,37.25116,-121.944
26723,2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,Hip Fracture,4,165,2.6,As Expected,37.25116,-121.944
26724,2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,Heart Failure,20,519,3.1,As Expected,37.25116,-121.944
26725,2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,GI Hemorrhage,4,212,1.6,As Expected,37.25116,-121.944
26726,2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,Carotid Endarterectomy,0,15,0,As Expected,37.25116,-121.944
26727,2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,Acute Stroke Subarachnoid,4,17,21.5,As Expected,37.25116,-121.944
26728,2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,Acute Stroke Ischemic,22,347,5,As Expected,37.25116,-121.944
26729,2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,Acute Stroke Hemorrhagic,15,77,18.4,As Expected,37.25116,-121.944
26730,2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,Acute Stroke,41,441,8.2,As Expected,37.25116,-121.944
26731,2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,AMI,22,310,5.5,As Expected,37.25116,-121.944
26732,2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,AAA Repair Open Unrupture,,,,"",37.25116,-121.944
26733,2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,IMI,AAA Repair Endo Unrupture,0,5,0,As Expected,37.25116,-121.944
26734,2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,CABG,Isolated CABG Operative Mor,0,56,0,As Expected,37.25116,-121.9449
26735,2022,Santa Clara,Good Samaritan Hospital – San Jose,106430779,HCA Healthcare Corporation,PSI,Postoperative Sepsis,6,865,0.91,As Expected,37.25116,-121.9449
26736,2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,Pneumonia,26,436,7.7,As Expected,37.32714,-121.937
26737,2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,Pancreatic Resection,0,4,0,As Expected,37.32714,-121.937
26738,2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,PCI,6,188,3.5,As Expected,37.32714,-121.937
26739,2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,Hip Fracture,1,73,1.3,As Expected,37.32714,-121.937
26740,2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,Heart Failure,15,605,3.5,As Expected,37.32714,-121.937
26741,2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,GI Hemorrhage,3,233,1.1,As Expected,37.32714,-121.937
26742,2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,Carotid Endarterectomy,0,8,0,As Expected,37.32714,-121.937
26743,2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,Acute Stroke Subarachnoid,,,,"",37.32714,-121.937
26744,2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,Acute Stroke Ischemic,7,150,7,As Expected,37.32714,-121.937
26745,2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,Acute Stroke Hemorrhagic,6,34,15.3,As Expected,37.32714,-121.937
26746,2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,Acute Stroke,14,186,9.1,As Expected,37.32714,-121.937
26747,2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,AMI,13,236,5.8,As Expected,37.32714,-121.937
26748,2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,AAA Repair Open Unrupture,,,,"",37.32714,-121.937
26749,2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,IMI,AAA Repair Endo Unrupture,0,6,0,As Expected,37.32714,-121.937
26750,2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,CABG,Isolated CABG Operative Mor,2,92,2.163305,As Expected,37.32714,-121.93727
26751,2022,Santa Clara,O'Connor Hospital,106430837,Verity Health System,PSI,Postoperative Sepsis,2,373,0.77,As Expected,37.32714,-121.9372
26752,2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,Pneumonia,18,293,7.1,As Expected,37.31346,-121.932
26753,2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,Pancreatic Resection,,,,"",37.31346,-121.932
26754,2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,PCI,8,121,13,Worse,37.31346,-121.932
26755,2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,Hip Fracture,2,72,2.1,As Expected,37.31346,-121.932
26756,2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,Heart Failure,13,700,2.6,As Expected,37.31346,-121.932
26757,2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,GI Hemorrhage,10,313,3.3,As Expected,37.31346,-121.932
26758,2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,Carotid Endarterectomy,0,17,0,As Expected,37.31346,-121.932
26759,2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,Acute Stroke Subarachnoid,5,13,22.5,As Expected,37.31346,-121.932
26760,2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,Acute Stroke Ischemic,3,223,2.3,As Expected,37.31346,-121.932
26761,2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,Acute Stroke Hemorrhagic,16,79,26.9,As Expected,37.31346,-121.932
26762,2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,Acute Stroke,24,315,9,As Expected,37.31346,-121.932
26763,2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,AMI,12,158,8.1,As Expected,37.31346,-121.932
26764,2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,AAA Repair Open Unrupture,,,,"",37.31346,-121.932
26765,2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,IMI,AAA Repair Endo Unrupture,0,7,0,As Expected,37.31346,-121.932
26766,2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,CABG,Isolated CABG Operative Mor,2,43,6.481204,As Expected,37.31346,-121.93202
26767,2022,Santa Clara,Santa Clara Valley Medical Center,106430883,Verity Health System,PSI,Postoperative Sepsis,2,772,0.3,As Expected,37.31346,-121.932
26768,2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,Pneumonia,49,701,6.3,Better,37.433,-122.175
26769,2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,Pancreatic Resection,11,183,3.1,As Expected,37.433,-122.175
26770,2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,PCI,8,247,3.7,As Expected,37.433,-122.175
26771,2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,Hip Fracture,3,222,1.3,As Expected,37.433,-122.175
26772,2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,Heart Failure,21,789,1.9,Better,37.433,-122.175
26773,2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,GI Hemorrhage,11,537,1.8,As Expected,37.433,-122.175
26774,2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,Carotid Endarterectomy,0,70,0,As Expected,37.433,-122.175
26775,2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,Acute Stroke Subarachnoid,4,74,12.8,As Expected,37.433,-122.175
26776,2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,Acute Stroke Ischemic,24,370,4.8,As Expected,37.433,-122.175
26777,2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,Acute Stroke Hemorrhagic,29,192,23.9,As Expected,37.433,-122.175
26778,2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,Acute Stroke,57,636,8.7,As Expected,37.433,-122.175
26779,2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,AMI,17,346,4.7,As Expected,37.433,-122.175
26780,2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,AAA Repair Open Unrupture,,,,"",37.433,-122.175
26781,2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,IMI,AAA Repair Endo Unrupture,1,58,1.6,As Expected,37.433,-122.175
26782,2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,CABG,Isolated CABG Operative Mor,0,207,0,Better,37.433,-122.175881
26783,2022,Santa Clara,Stanford Health Care,106430905,Independent/Other,PSI,Postoperative Sepsis,51,7210,0.5,As Expected,37.433,-122.1758
26784,2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,Elective PCI,Elective PCI Mortality,0,51,0,As Expected,37.23924,-121.80269
26785,2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,Pneumonia,19,364,6.6,As Expected,37.23924,-121.802
26786,2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,Pancreatic Resection,0,42,0,As Expected,37.23924,-121.802
26787,2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,PCI,4,142,3.7,As Expected,37.23924,-121.802
26788,2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,Hip Fracture,2,142,1.3,As Expected,37.23924,-121.802
26789,2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,Heart Failure,10,454,1.9,As Expected,37.23924,-121.802
26790,2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,GI Hemorrhage,5,212,2.3,As Expected,37.23924,-121.802
26791,2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,Carotid Endarterectomy,,,,"",37.23924,-121.802
26792,2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,Acute Stroke Subarachnoid,0,6,0,As Expected,37.23924,-121.802
26793,2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,Acute Stroke Ischemic,2,201,1.5,Better,37.23924,-121.802
26794,2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,Acute Stroke Hemorrhagic,6,32,33.3,As Expected,37.23924,-121.802
26795,2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,Acute Stroke,8,239,6.4,As Expected,37.23924,-121.802
26796,2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,AMI,7,207,3.1,Better,37.23924,-121.802
26797,2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,AAA Repair Open Unrupture,,,,"",37.23924,-121.802
26798,2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,IMI,AAA Repair Endo Unrupture,0,5,0,As Expected,37.23924,-121.802
26799,2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,PSI,Postoperative Sepsis,4,1109,0.24,As Expected,37.23924,-121.8026
26800,2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,Elective PCI,Elective PCI Emergency CABG,0,51,,As Expected,37.23924,-121.80269
26801,2022,Santa Clara,Kaiser Foundation Hospital – San Jose,106431506,Kaiser Foundation Hospitals,Elective PCI,Elective PCI Stroke,0,51,0,As Expected,37.23924,-121.80269
26802,2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,Pneumonia,16,228,6.2,As Expected,37.03731,-121.574
26803,2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,Pancreatic Resection,,,,"",37.03731,-121.574
26804,2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,PCI,,,,"",37.03731,-121.574
26805,2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,Hip Fracture,0,38,0,As Expected,37.03731,-121.574
26806,2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,Heart Failure,6,168,3.8,As Expected,37.03731,-121.574
26807,2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,GI Hemorrhage,4,91,4.3,As Expected,37.03731,-121.574
26808,2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,Carotid Endarterectomy,,,,"",37.03731,-121.574
26809,2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,Acute Stroke Subarachnoid,,,,"",37.03731,-121.574
26810,2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,Acute Stroke Ischemic,3,67,6.1,As Expected,37.03731,-121.574
26811,2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,Acute Stroke Hemorrhagic,0,4,0,As Expected,37.03731,-121.574
26812,2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,Acute Stroke,4,72,9.1,As Expected,37.03731,-121.574
26813,2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,AMI,2,6,5.5,As Expected,37.03731,-121.574
26814,2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,AAA Repair Open Unrupture,,,,"",37.03731,-121.574
26815,2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,IMI,AAA Repair Endo Unrupture,,,,"",37.03731,-121.574
26816,2022,Santa Clara,St. Louise Regional Hospital,106434138,Verity Health System,PSI,Postoperative Sepsis,0,46,0,As Expected,37.03731,-121.5741
26817,2022,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Kaiser Foundation Hospitals,IMI,Pneumonia,37,438,8.6,As Expected,37.33459,-121.995
26818,2022,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Kaiser Foundation Hospitals,IMI,Pancreatic Resection,,,,"",37.33459,-121.995
26819,2022,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Kaiser Foundation Hospitals,IMI,PCI,19,398,7.1,Worse,37.33459,-121.995
26820,2022,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Kaiser Foundation Hospitals,IMI,Hip Fracture,3,197,1.3,As Expected,37.33459,-121.995
26821,2022,Santa Clara,Kaiser Foundation Hospital – Santa Clara,106434153,Kaiser Foundation Hospitals,IMI,Heart Failure,37,800,4.1,As Expected,37.33459,-121.995
